report_id,asset_id,created_at,report_type,description,severity,source,lat,lon,image_url
RPT-56debb4c12,BRG-0222,2026-02-08T20:31:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,5,inspection,41.971652,-87.591971,
RPT-66cd822af4,RD-00745,2026-02-08T19:57:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,contractor,42.01898,-87.838339,https://example.com/images/rd-00745_spalling.jpg
RPT-e1d2fd2a20,RD-00974,2026-02-08T19:57:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,inspection,41.66162,-87.875722,https://example.com/images/rd-00974_fatigue.jpg
RPT-fbce4a8870,RD-00182,2026-02-08T19:34:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,contractor,41.906636,-87.557647,
RPT-c31495e012,BRG-0267,2026-02-08T19:30:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,2,inspection,42.04648,-87.534637,
RPT-2815516f35,RD-00362,2026-02-08T18:30:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,contractor,41.919384,-87.841582,
RPT-fb08c1e437,RD-00753,2026-02-08T17:21:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.676087,-87.911646,https://example.com/images/rd-00753_washout.jpg
RPT-ac2e17fc26,RD-00697,2026-02-08T17:13:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,41.682132,-87.844345,https://example.com/images/rd-00697_spalling.jpg
RPT-866421ff6f,RD-00468,2026-02-08T16:42:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,1,311,41.773972,-87.53761,
RPT-c5ef2de125,BRG-0187,2026-02-08T16:06:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,contractor,41.843454,-87.819962,
RPT-a4db4e8d2e,BRG-0008,2026-02-08T15:56:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,1,inspection,41.97211,-87.52667,
RPT-cddc0ce5ab,RD-00190,2026-02-08T15:39:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,inspection,41.686115,-87.646757,
RPT-27ce30c516,RD-00232,2026-02-08T15:03:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.963401,-87.840837,
RPT-b3e1b28373,RD-00895,2026-02-08T14:57:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,311,41.703895,-87.678321,https://example.com/images/rd-00895_spalling.jpg
RPT-79c036eb1e,RD-00507,2026-02-08T14:27:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,inspection,41.852802,-87.848287,https://example.com/images/rd-00507_corrosion.jpg
RPT-70b85baca5,RD-00390,2026-02-08T13:59:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,311,41.864487,-87.697779,https://example.com/images/rd-00390_drainage.jpg
RPT-47fef62c60,RD-00938,2026-02-08T13:46:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,inspection,41.893235,-87.743383,https://example.com/images/rd-00938_spalling.jpg
RPT-e8237a35c2,BRG-0165,2026-02-08T13:34:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.81237,-87.579483,
RPT-dab9a49405,BRG-0103,2026-02-08T12:50:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,contractor,41.871171,-87.933501,
RPT-3d17c4cbfc,RD-00026,2026-02-08T12:47:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.67486,-87.780144,https://example.com/images/rd-00026_pothole.jpg
RPT-c6da0a8464,RD-00539,2026-02-08T12:31:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.896397,-87.75909,
RPT-0368298d6a,RD-00260,2026-02-08T12:16:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,311,41.69289,-87.859483,
RPT-25da1c66dd,RD-00803,2026-02-08T12:04:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.661326,-87.847256,
RPT-7a235651c7,RD-00505,2026-02-08T11:12:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",5,contractor,41.815526,-87.688848,
RPT-8459b8ee39,RD-00068,2026-02-08T10:54:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.67116,-87.56154,
RPT-36825d1121,BRG-0155,2026-02-08T10:49:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",1,contractor,41.704222,-87.651612,
RPT-89b5cdaddf,BRG-0083,2026-02-08T10:38:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,3,contractor,41.979412,-87.941756,https://example.com/images/brg-0083_pothole.jpg
RPT-b49725b66b,BRG-0327,2026-02-08T10:37:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,inspection,41.844499,-87.527717,
RPT-827b6f02eb,BRG-0235,2026-02-08T10:37:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,inspection,41.780754,-87.670881,
RPT-36dbf7aafe,RD-00956,2026-02-08T10:18:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,311,42.046252,-87.695686,
RPT-9bdbe0ee97,RD-00319,2026-02-08T09:36:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,5,311,41.735712,-87.901867,
RPT-5ca528e737,RD-00956,2026-02-08T08:27:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,311,42.044197,-87.695238,
RPT-ffef886a02,BRG-0339,2026-02-08T08:16:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.735554,-87.85233,https://example.com/images/brg-0339_fatigue.jpg
RPT-d99c1e3de5,BRG-0035,2026-02-08T08:09:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,311,41.765094,-87.697654,https://example.com/images/brg-0035_crack.jpg
RPT-2cf446b73f,RD-00900,2026-02-08T08:06:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,1,inspection,42.007542,-87.737607,https://example.com/images/rd-00900_fatigue.jpg
RPT-e99e49c9e1,RD-00237,2026-02-08T07:18:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.777394,-87.938849,
RPT-6206707465,RD-00614,2026-02-08T06:57:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,311,41.639213,-87.588149,
RPT-2ffa5848b8,RD-00934,2026-02-08T06:56:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.812373,-87.788499,
RPT-13eb2206b0,RD-00265,2026-02-08T06:21:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,inspection,41.677483,-87.919358,
RPT-471fed5ed1,BRG-0272,2026-02-08T05:36:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,contractor,41.892436,-87.905277,https://example.com/images/brg-0272_washout.jpg
RPT-9ed5e0fedd,BRG-0166,2026-02-08T05:20:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,contractor,41.839238,-87.622903,
RPT-857cc8b3b0,BRG-0306,2026-02-08T04:25:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,contractor,41.79108,-87.864699,https://example.com/images/brg-0306_drainage.jpg
RPT-02b54f357b,RD-00570,2026-02-08T04:21:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,contractor,41.971879,-87.685241,https://example.com/images/rd-00570_fatigue.jpg
RPT-e2e296e513,RD-00925,2026-02-08T04:19:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.675347,-87.882821,
RPT-c2f3454542,BRG-0194,2026-02-08T04:08:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,4,inspection,41.710344,-87.688424,https://example.com/images/brg-0194_crack.jpg
RPT-6ebd4ac6de,BRG-0284,2026-02-08T03:59:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,contractor,41.650631,-87.70161,
RPT-ee904113bd,BRG-0049,2026-02-08T03:52:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,4,contractor,41.964355,-87.571807,https://example.com/images/brg-0049_pothole.jpg
RPT-9ca182c867,RD-00347,2026-02-08T03:40:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.649536,-87.683096,https://example.com/images/rd-00347_drainage.jpg
RPT-b676e0acfd,RD-00409,2026-02-08T02:55:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,42.044808,-87.567532,
RPT-a52c9efa93,BRG-0345,2026-02-08T02:47:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,contractor,41.90644,-87.569836,
RPT-d16bc668b4,RD-00128,2026-02-08T02:29:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,1,inspection,42.014547,-87.622603,https://example.com/images/rd-00128_pothole.jpg
RPT-d5eb359171,RD-00021,2026-02-08T02:14:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,5,contractor,41.702478,-87.745631,
RPT-0976e2e233,RD-00482,2026-02-08T01:41:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,1,contractor,41.697148,-87.752643,
RPT-841f455ae5,BRG-0120,2026-02-08T00:26:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,contractor,41.824514,-87.769172,
RPT-cbebcc2e5f,RD-00701,2026-02-08T00:25:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,inspection,41.685567,-87.667178,
RPT-e30936c9f0,RD-00306,2026-02-08T00:16:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.953731,-87.66776,
RPT-6e8bbdae92,RD-00546,2026-02-07T23:48:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,1,contractor,41.723549,-87.946743,
RPT-39ab85e69a,BRG-0093,2026-02-07T21:36:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,3,inspection,41.80964,-87.544315,
RPT-e87db543c9,BRG-0272,2026-02-07T21:18:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,inspection,41.888539,-87.907767,https://example.com/images/brg-0272_spalling.jpg
RPT-71969276b7,RD-00937,2026-02-07T21:14:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,inspection,42.03176,-87.563272,
RPT-fef766bde7,BRG-0328,2026-02-07T20:36:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,311,41.750424,-87.644939,https://example.com/images/brg-0328_spalling.jpg
RPT-89d7437637,RD-00260,2026-02-07T20:11:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,contractor,41.696755,-87.863099,https://example.com/images/rd-00260_joint.jpg
RPT-e8950d3903,BRG-0024,2026-02-07T19:59:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,contractor,42.032828,-87.56768,
RPT-eab961ece4,BRG-0323,2026-02-07T19:23:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,311,42.014721,-87.671048,
RPT-aeab1ca166,RD-00226,2026-02-07T19:05:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,311,41.980103,-87.664191,
RPT-de39669d98,RD-00156,2026-02-07T18:56:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,311,42.020142,-87.89859,
RPT-246be2d063,BRG-0019,2026-02-07T18:19:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.786413,-87.732072,
RPT-2011b7b3aa,RD-00503,2026-02-07T17:54:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.662898,-87.793435,
RPT-bf261c9a81,RD-00747,2026-02-07T16:44:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,311,41.985128,-87.640054,https://example.com/images/rd-00747_corrosion.jpg
RPT-4a3fdf0ee1,RD-00643,2026-02-07T16:23:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,311,41.696257,-87.815355,https://example.com/images/rd-00643_washout.jpg
RPT-a01d1f2008,RD-00219,2026-02-07T15:30:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,inspection,41.954347,-87.607766,https://example.com/images/rd-00219_crack.jpg
RPT-3052882146,BRG-0232,2026-02-07T14:55:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.870085,-87.708078,https://example.com/images/brg-0232_joint.jpg
RPT-c363127c7a,RD-00168,2026-02-07T14:24:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,311,41.839593,-87.570301,
RPT-a97f7a7c3a,BRG-0135,2026-02-07T12:25:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,contractor,41.861828,-87.781655,https://example.com/images/brg-0135_washout.jpg
RPT-059754df88,RD-00929,2026-02-07T12:25:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,311,41.898002,-87.945807,
RPT-d4fb16ee75,RD-00934,2026-02-07T12:19:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,inspection,41.813258,-87.795488,https://example.com/images/rd-00934_drainage.jpg
RPT-f2e81cc371,RD-00744,2026-02-07T12:14:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,inspection,42.024965,-87.622851,
RPT-7222e7875f,RD-00298,2026-02-07T12:13:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.667096,-87.65008,
RPT-e72fd172e3,BRG-0142,2026-02-07T11:38:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,inspection,41.702825,-87.65263,
RPT-00c83b3170,RD-00809,2026-02-07T10:39:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,311,41.70484,-87.739577,https://example.com/images/rd-00809_crack.jpg
RPT-ebab1982e5,RD-00480,2026-02-07T09:58:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.854934,-87.908535,
RPT-000e469a26,BRG-0255,2026-02-07T09:45:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,inspection,41.754293,-87.813947,https://example.com/images/brg-0255_drainage.jpg
RPT-9ea8b53648,RD-00387,2026-02-07T08:20:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,311,41.97648,-87.847765,
RPT-8718090c65,RD-00928,2026-02-07T07:47:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.99484,-87.586582,
RPT-e5bac9b353,BRG-0253,2026-02-07T07:42:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,3,contractor,41.754169,-87.910797,https://example.com/images/brg-0253_fatigue.jpg
RPT-c3aedcf1cb,RD-00705,2026-02-07T07:09:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,311,41.991587,-87.676603,
RPT-e82c37a688,RD-00209,2026-02-07T05:51:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.881782,-87.743632,https://example.com/images/rd-00209_joint.jpg
RPT-2e8cbc8d36,BRG-0121,2026-02-07T05:48:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,1,inspection,41.89066,-87.700168,
RPT-9a38197a2d,RD-00404,2026-02-07T04:24:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,42.014912,-87.773783,https://example.com/images/rd-00404_joint.jpg
RPT-9a537c811a,RD-00947,2026-02-07T04:04:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,1,contractor,41.806628,-87.843919,https://example.com/images/rd-00947_crack.jpg
RPT-1096e1cce3,RD-00893,2026-02-07T03:49:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,311,41.713111,-87.661881,
RPT-a8cce9f0f5,RD-00325,2026-02-07T02:11:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,42.03837,-87.767398,https://example.com/images/rd-00325_washout.jpg
RPT-5df9b330a6,RD-00488,2026-02-07T02:07:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.657723,-87.846775,https://example.com/images/rd-00488_crack.jpg
RPT-18ccae2e77,RD-00165,2026-02-07T01:33:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,inspection,41.851955,-87.698214,
RPT-156a903211,BRG-0083,2026-02-07T01:11:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,contractor,41.976077,-87.939355,https://example.com/images/brg-0083_drainage.jpg
RPT-0c8061f177,RD-00665,2026-02-07T01:08:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,inspection,41.846725,-87.582197,https://example.com/images/rd-00665_crack.jpg
RPT-ccd68ffc4c,RD-00746,2026-02-07T01:04:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,inspection,41.752467,-87.665202,
RPT-3f20b6fe20,RD-00453,2026-02-07T00:34:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,contractor,41.819197,-87.854378,https://example.com/images/rd-00453_drainage.jpg
RPT-8b532bdc7f,RD-00538,2026-02-07T00:00:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,311,42.032099,-87.802139,
RPT-97622a540d,RD-00861,2026-02-06T23:48:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.965692,-87.646173,
RPT-87fec7d2e2,BRG-0313,2026-02-06T23:47:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,contractor,41.659013,-87.519371,
RPT-6acd8410eb,RD-00247,2026-02-06T23:37:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,contractor,41.841067,-87.541927,https://example.com/images/rd-00247_drainage.jpg
RPT-097ead4772,RD-00283,2026-02-06T23:10:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,inspection,42.007998,-87.528382,
RPT-6b5241a27b,RD-00008,2026-02-06T22:17:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.997777,-87.69304,
RPT-e8a3078205,BRG-0177,2026-02-06T21:50:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,1,311,41.770939,-87.529063,
RPT-6473d834b3,BRG-0295,2026-02-06T21:38:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,5,311,42.013079,-87.798504,https://example.com/images/brg-0295_joint.jpg
RPT-633b72b110,BRG-0016,2026-02-06T21:00:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,5,311,41.952582,-87.680037,
RPT-eea933e803,RD-00410,2026-02-06T19:58:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,contractor,41.788905,-87.719294,https://example.com/images/rd-00410_corrosion.jpg
RPT-eb253d580d,RD-00742,2026-02-06T19:27:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,311,42.043879,-87.756692,
RPT-c8fd4c6c82,BRG-0168,2026-02-06T19:26:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,inspection,41.818068,-87.657582,
RPT-e0d5cc144f,BRG-0281,2026-02-06T19:04:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,4,contractor,41.832557,-87.678057,
RPT-18749a10a6,RD-00609,2026-02-06T18:51:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.674886,-87.609873,
RPT-6c62d859c0,RD-00111,2026-02-06T18:27:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,311,42.045783,-87.665373,https://example.com/images/rd-00111_washout.jpg
RPT-e06d17b889,BRG-0022,2026-02-06T18:06:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,inspection,41.681107,-87.541294,
RPT-dd144d1758,BRG-0046,2026-02-06T18:01:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,contractor,41.713036,-87.684759,
RPT-bb5594d8f7,BRG-0195,2026-02-06T17:21:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,4,inspection,41.800706,-87.562731,
RPT-e171ebc850,RD-00747,2026-02-06T16:40:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,contractor,41.991136,-87.641001,https://example.com/images/rd-00747_joint.jpg
RPT-d4e1377e6a,BRG-0136,2026-02-06T16:25:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,311,41.707786,-87.893542,
RPT-77b08f9e56,RD-00977,2026-02-06T16:22:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,311,41.921671,-87.598676,https://example.com/images/rd-00977_crack.jpg
RPT-f82ab8acd1,BRG-0193,2026-02-06T16:15:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,contractor,41.773634,-87.756214,https://example.com/images/brg-0193_spalling.jpg
RPT-decf0e12cd,RD-00888,2026-02-06T16:13:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,contractor,41.961525,-87.637807,
RPT-4fabb3cb14,BRG-0075,2026-02-06T16:13:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,1,contractor,41.848184,-87.525666,https://example.com/images/brg-0075_drainage.jpg
RPT-23f88b31c8,BRG-0189,2026-02-06T15:44:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,contractor,42.009808,-87.770874,https://example.com/images/brg-0189_crack.jpg
RPT-3bb0d5d77c,RD-00037,2026-02-06T15:40:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,inspection,41.917581,-87.705796,https://example.com/images/rd-00037_pothole.jpg
RPT-668eaec144,RD-00662,2026-02-06T15:35:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,5,contractor,41.807352,-87.526647,
RPT-3f0bcf30c3,BRG-0096,2026-02-06T15:28:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,3,contractor,41.742935,-87.847981,https://example.com/images/brg-0096_fatigue.jpg
RPT-1f6c62ff7a,RD-00942,2026-02-06T14:57:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,311,41.972756,-87.597919,
RPT-d3d472d4c4,RD-00262,2026-02-06T13:38:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,311,41.839872,-87.848369,
RPT-8154867758,BRG-0182,2026-02-06T13:22:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,inspection,42.041079,-87.657448,https://example.com/images/brg-0182_drainage.jpg
RPT-f455a66cc9,BRG-0013,2026-02-06T13:16:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,4,311,41.663898,-87.731297,https://example.com/images/brg-0013_corrosion.jpg
RPT-2649d5eeff,RD-00287,2026-02-06T13:01:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,311,42.046177,-87.821658,
RPT-6d31906789,RD-00637,2026-02-06T12:45:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,311,41.753897,-87.932909,
RPT-a4d56b96da,RD-00082,2026-02-06T12:28:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,311,41.913568,-87.7799,
RPT-1cf6445e73,BRG-0330,2026-02-06T11:21:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,4,contractor,41.655499,-87.753687,
RPT-f405b1ed64,RD-00730,2026-02-06T10:30:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,311,41.66373,-87.856986,https://example.com/images/rd-00730_fatigue.jpg
RPT-9a30e4e09c,BRG-0083,2026-02-06T10:09:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,contractor,41.980297,-87.935606,
RPT-b25cfbb48c,RD-00976,2026-02-06T09:38:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,311,42.015684,-87.879676,https://example.com/images/rd-00976_corrosion.jpg
RPT-0116eef7c5,RD-00109,2026-02-06T09:05:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.685296,-87.617474,https://example.com/images/rd-00109_pothole.jpg
RPT-1c8064a67c,BRG-0003,2026-02-06T09:01:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,5,311,41.789081,-87.801863,
RPT-71bc094375,RD-00219,2026-02-06T08:51:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,311,41.954979,-87.610206,
RPT-cc3e6285ef,RD-00354,2026-02-06T08:50:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,311,41.942167,-87.85751,
RPT-41f3eafbbc,RD-00250,2026-02-06T07:51:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,inspection,41.932157,-87.566203,
RPT-937132db1b,BRG-0338,2026-02-06T07:23:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,5,contractor,41.867432,-87.837831,https://example.com/images/brg-0338_crack.jpg
RPT-3256372251,RD-00125,2026-02-06T07:13:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,inspection,42.025524,-87.881176,
RPT-875d4614a4,RD-00004,2026-02-06T06:47:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.924633,-87.926509,https://example.com/images/rd-00004_spalling.jpg
RPT-88804aa136,RD-00371,2026-02-06T06:30:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.673688,-87.931582,https://example.com/images/rd-00371_corrosion.jpg
RPT-34a6199ff6,RD-00065,2026-02-06T05:22:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,inspection,42.023275,-87.723363,https://example.com/images/rd-00065_crack.jpg
